Date,Season,Hour,Holiday,Day of the Week,Working Day,Weather Type,Temperature F,Temperature Feels F,Humidity,Wind Speed,Casual Users,Registered Users,Total Users
3/19/2011,1,21,0,6,0,1,50.4,51.8,37,20,20,73,93
3/19/2011,1,22,0,6,0,1,50.4,51.8,37,22,27,45,72
3/19/2011,1,23,0,6,0,1,48.7,50,40,20,13,37,50
3/20/2011,1,0,0,0,0,1,45.2,39.2,49,28,7,33,40
3/20/2011,1,1,0,0,0,1,43.5,37.4,53,24,2,22,24
3/20/2011,1,2,0,0,0,1,41.8,37.4,52,19,6,24,30
3/20/2011,1,3,0,0,0,1,40,35.6,56,17,1,11,12
3/20/2011,1,4,0,0,0,1,38.3,33.8,56,15,2,1,3
3/20/2011,1,5,0,0,0,1,38.3,33.8,60,13,3,6,9
3/20/2011,1,6,0,0,0,1,38.3,33.8,60,15,1,3,4
3/20/2011,1,7,0,0,0,1,36.6,30.2,60,15,5,9,14
3/20/2011,1,8,0,0,0,1,40,35.6,56,11,7,30,37
3/20/2011,1,9,0,0,0,1,41.8,39.2,52,9,35,43,78
3/20/2011,1,10,0,0,0,2,43.5,44.6,45,0,55,81,136
3/20/2011,1,11,0,0,0,1,45.2,44.6,39,7,92,111,203
3/20/2011,1,12,0,0,0,1,47,46.4,40,7,120,108,228
3/20/2011,1,13,0,0,0,1,48.7,50,34,0,88,115,203
3/20/2011,1,14,0,0,0,1,50.4,51.8,30,0,145,134,279
3/20/2011,1,15,0,0,0,1,50.4,51.8,32,6,172,136,308
3/20/2011,1,16,0,0,0,1,52.1,53.6,32,0,92,132,224
3/20/2011,1,17,0,0,0,1,50.4,51.8,35,19,83,143,226
3/20/2011,1,18,0,0,0,1,48.7,50,40,24,58,98,156
3/20/2011,1,19,0,0,0,1,47,42.8,43,19,21,58,79
3/20/2011,1,20,0,0,0,1,47,42.8,46,19,21,46,67
3/20/2011,1,21,0,0,0,2,45.2,41,53,19,10,39,49
3/20/2011,1,22,0,0,0,2,45.2,39.2,53,22,8,30,38
3/20/2011,1,23,0,0,0,3,45.2,39.2,61,26,13,11,24
3/21/2011,1,0,0,1,1,3,45.2,39.2,66,26,2,11,13
3/21/2011,1,1,0,1,1,2,45.2,39.2,71,26,1,6,7
3/21/2011,1,2,0,1,1,2,45.2,39.2,71,22,1,5,6
3/21/2011,1,3,0,1,1,2,45.2,39.2,71,22,0,1,1
3/21/2011,1,5,0,1,1,1,43.5,39.2,81,20,1,1,2
3/21/2011,1,6,0,1,1,3,43.5,39.2,76,17,2,30,32
3/21/2011,1,7,0,1,1,3,41.8,35.6,87,28,3,15,18
3/21/2011,1,8,0,1,1,2,41.8,35.6,87,28,3,95,98
3/21/2011,1,9,0,1,1,2,45.2,39.2,81,22,12,115,127
3/21/2011,1,10,0,1,1,2,48.7,50,76,26,17,45,62
3/21/2011,1,11,0,1,1,2,52.1,53.6,71,20,32,47,79
3/21/2011,1,12,0,1,1,2,53.9,55.4,77,17,25,56,81
3/21/2011,1,13,0,1,1,2,59,60.8,63,15,35,77,112
3/21/2011,1,14,0,1,1,2,62.5,64.4,64,15,36,65,101
3/21/2011,1,15,0,1,1,2,64.2,66.2,60,15,41,66,107
3/21/2011,1,16,0,1,1,2,62.5,64.4,64,19,29,112,141
3/21/2011,1,17,0,1,1,2,62.5,64.4,64,17,41,231,272
3/21/2011,1,18,0,1,1,2,60.8,62.6,72,15,44,232,276
3/21/2011,1,19,0,1,1,1,65.9,68,60,28,22,199,221
3/21/2011,1,20,0,1,1,1,64.2,66.2,64,13,16,106,122
3/21/2011,1,21,0,1,1,1,55.6,57.2,94,13,12,79,91
3/21/2011,1,22,0,1,1,1,55.6,57.2,88,15,18,60,78
3/21/2011,1,23,0,1,1,1,55.6,57.2,88,6,8,22,30
3/22/2011,1,0,0,2,1,1,55.6,57.2,88,13,4,7,11
3/22/2011,1,1,0,2,1,1,52.1,53.6,100,9,6,13,19
3/22/2011,1,2,0,2,1,1,53.9,55.4,94,6,0,1,1
3/22/2011,1,3,0,2,1,1,53.9,55.4,82,15,3,2,5
3/22/2011,1,4,0,2,1,2,52.1,53.6,82,11,0,1,1
3/22/2011,1,5,0,2,1,2,50.4,51.8,87,9,1,11,12
3/22/2011,1,6,0,2,1,1,50.4,51.8,87,17,2,58,60
3/22/2011,1,7,0,2,1,2,50.4,51.8,76,7,4,132,136
3/22/2011,1,8,0,2,1,2,50.4,51.8,58,20,24,312,336
3/22/2011,1,9,0,2,1,2,50.4,51.8,58,31,19,159,178
3/22/2011,1,10,0,2,1,2,53.9,55.4,54,20,29,95,124
3/22/2011,1,11,0,2,1,1,53.9,55.4,51,22,22,64,86
3/22/2011,1,12,0,2,1,1,55.6,57.2,47,17,35,86,121
3/22/2011,1,13,0,2,1,1,59,60.8,45,15,21,85,106
3/22/2011,1,14,0,2,1,1,59,60.8,42,22,30,71,101
3/22/2011,1,15,0,2,1,1,59,60.8,42,15,55,79,134
3/22/2011,1,16,0,2,1,1,59,60.8,42,7,40,125,165
3/22/2011,1,17,0,2,1,1,59,60.8,42,7,42,265,307
3/22/2011,1,18,0,2,1,1,57.3,59,44,6,41,271,312
3/22/2011,1,19,0,2,1,2,53.9,55.4,54,17,22,142,164
3/22/2011,1,20,0,2,1,2,53.9,55.4,54,24,19,116,135
3/22/2011,1,21,0,2,1,2,52.1,53.6,54,19,24,63,87
3/22/2011,1,22,0,2,1,2,50.4,51.8,58,17,13,57,70
3/22/2011,1,23,0,2,1,2,50.4,51.8,58,17,4,28,32
3/23/2011,1,0,0,3,1,3,47,44.6,71,15,3,8,11
3/23/2011,1,1,0,3,1,3,45.2,41,76,15,0,7,7
3/23/2011,1,2,0,3,1,3,45.2,41,76,15,1,1,2
3/23/2011,1,3,0,3,1,2,45.2,41,76,17,0,3,3
3/23/2011,1,5,0,3,1,3,43.5,41,87,13,0,10,10
3/23/2011,1,6,0,3,1,2,45.2,41,87,17,1,43,44
3/23/2011,1,7,0,3,1,2,43.5,39.2,93,15,7,111,118
3/23/2011,1,8,0,3,1,2,43.5,41,87,13,14,247,261
3/23/2011,1,9,0,3,1,2,43.5,39.2,81,17,8,174,182
3/23/2011,1,10,0,3,1,2,45.2,41,81,19,15,60,75
3/23/2011,1,11,0,3,1,2,45.2,42.8,87,13,18,53,71
3/23/2011,1,12,0,3,1,2,45.2,41,87,15,14,73,87
3/23/2011,1,13,0,3,1,3,45.2,42.8,87,9,14,94,108
3/23/2011,1,14,0,3,1,2,47,46.4,87,7,13,71,84
3/23/2011,1,15,0,3,1,2,48.7,50,82,15,11,74,85
3/23/2011,1,16,0,3,1,2,50.4,51.8,76,15,13,123,136
3/23/2011,1,17,0,3,1,2,50.4,51.8,76,15,28,245,273
3/23/2011,1,18,0,3,1,3,48.7,50,82,17,20,218,238
3/23/2011,1,19,0,3,1,3,48.7,50,82,17,12,147,159
3/23/2011,1,20,0,3,1,3,47,39.2,87,43,3,72,75
3/23/2011,1,21,0,3,1,3,43.5,37.4,100,28,0,22,22
3/23/2011,1,22,0,3,1,2,43.5,41,93,11,6,38,44
3/23/2011,1,23,0,3,1,3,43.5,42.8,90,0,2,24,26
3/24/2011,1,0,0,4,1,2,43.5,39.2,93,15,0,11,11
3/24/2011,1,1,0,4,1,2,41.8,37.4,100,15,0,3,3
3/24/2011,1,2,0,4,1,2,41.8,37.4,100,17,0,6,6
3/24/2011,1,3,0,4,1,2,40,35.6,100,13,1,0,1
3/24/2011,1,4,0,4,1,2,40,35.6,100,13,0,1,1
3/24/2011,1,5,0,4,1,2,40,35.6,93,15,1,8,9
3/24/2011,1,6,0,4,1,2,40,35.6,93,15,0,41,41
3/24/2011,1,7,0,4,1,3,38.3,33.8,100,15,2,106,108
3/24/2011,1,8,0,4,1,3,38.3,30.2,100,20,4,120,124
3/24/2011,1,9,0,4,1,2,38.3,33.8,93,15,3,94,97
3/24/2011,1,10,0,4,1,2,38.3,30.2,93,22,10,55,65
3/24/2011,1,11,0,4,1,2,41.8,35.6,81,20,10,61,71
3/24/2011,1,12,0,4,1,2,41.8,35.6,70,22,12,82,94
3/24/2011,1,13,0,4,1,2,43.5,39.2,70,15,11,90,101
3/24/2011,1,14,0,4,1,2,41.8,39.2,70,9,17,66,83
3/24/2011,1,15,0,4,1,2,41.8,37.4,70,17,13,77,90
3/24/2011,1,16,0,4,1,2,41.8,37.4,65,15,6,78,84
3/24/2011,1,17,0,4,1,2,41.8,37.4,70,15,12,221,233
3/24/2011,1,18,0,4,1,2,41.8,35.6,61,20,17,197,214
3/24/2011,1,19,0,4,1,1,41.8,35.6,56,26,16,122,138
3/24/2011,1,20,0,4,1,1,40,33.8,61,19,8,110,118
3/24/2011,1,21,0,4,1,1,38.3,33.8,65,15,11,67,78
3/24/2011,1,22,0,4,1,1,38.3,33.8,65,11,3,59,62
3/24/2011,1,23,0,4,1,1,36.6,30.2,65,13,9,24,33
3/25/2011,1,0,0,5,1,1,36.6,30.2,60,13,1,17,18
3/25/2011,1,1,0,5,1,1,33.1,28.4,69,11,0,5,5
3/25/2011,1,2,0,5,1,1,33.1,26.6,69,15,0,5,5
3/25/2011,1,3,0,5,1,1,33.1,30.2,69,7,0,2,2
3/25/2011,1,4,0,5,1,1,31.4,28.4,74,7,3,2,5
3/25/2011,1,5,0,5,1,1,31.4,26.6,74,11,0,9,9
3/25/2011,1,6,0,5,1,1,31.4,24.8,74,15,0,32,32
3/25/2011,1,7,0,5,1,1,33.1,24.8,59,24,4,100,104
3/25/2011,1,8,0,5,1,1,34.9,28.4,51,19,9,228,237
3/25/2011,1,9,0,5,1,1,36.6,28.4,48,20,16,150,166
3/25/2011,1,10,0,5,1,1,38.3,33.8,48,0,15,53,68
3/25/2011,1,11,0,5,1,1,41.8,37.4,45,19,17,58,75
3/25/2011,1,12,0,5,1,1,43.5,39.2,42,17,37,108,145
3/25/2011,1,13,0,5,1,1,43.5,41,39,13,34,104,138
3/25/2011,1,14,0,5,1,1,47,42.8,32,22,30,103,133
3/25/2011,1,15,0,5,1,2,45.2,41,36,17,43,79,122
3/25/2011,1,16,0,5,1,2,45.2,39.2,34,20,23,127,150
3/25/2011,1,17,0,5,1,2,43.5,37.4,36,24,23,202,225
3/25/2011,1,18,0,5,1,1,41.8,37.4,39,17,8,190,198
3/25/2011,1,19,0,5,1,2,41.8,37.4,36,19,9,126,135
3/25/2011,1,20,0,5,1,2,41.8,39.2,39,9,6,75,81
3/25/2011,1,21,0,5,1,2,41.8,39.2,39,11,11,64,75
3/25/2011,1,22,0,5,1,2,40,33.8,38,22,3,40,43
3/25/2011,1,23,0,5,1,2,38.3,32,38,19,8,31,39
3/26/2011,1,0,0,6,0,2,38.3,32,38,19,3,25,28
3/26/2011,1,1,0,6,0,1,38.3,30.2,38,20,3,24,27
3/26/2011,1,2,0,6,0,1,34.9,28.4,44,15,4,21,25
3/26/2011,1,3,0,6,0,1,33.1,26.6,47,13,2,7,9
3/26/2011,1,4,0,6,0,1,34.9,28.4,44,15,2,4,6
3/26/2011,1,5,0,6,0,1,33.1,26.6,51,13,0,8,8
3/26/2011,1,6,0,6,0,1,31.4,24.8,55,13,2,8,10
3/26/2011,1,7,0,6,0,1,33.1,26.6,51,13,18,23,41
3/26/2011,1,8,0,6,0,1,34.9,30.2,44,9,24,42,66
3/26/2011,1,9,0,6,0,1,36.6,32,41,9,32,68,100
3/26/2011,1,10,0,6,0,1,38.3,33.8,41,11,32,93,125
3/26/2011,1,11,0,6,0,1,40,35.6,38,11,75,93,168
3/26/2011,1,12,0,6,0,1,41.8,37.4,36,13,98,129,227
3/26/2011,1,13,0,6,0,1,43.5,39.2,33,15,94,145,239
3/26/2011,1,14,0,6,0,1,45.2,41,29,15,93,123,216
3/26/2011,1,15,0,6,0,1,45.2,42.8,29,13,110,109,219
3/26/2011,1,16,0,6,0,1,45.2,42.8,23,13,118,130,248
3/26/2011,1,17,0,6,0,1,43.5,39.2,24,15,102,101,203
3/26/2011,1,18,0,6,0,2,43.5,41,21,11,64,89,153
3/26/2011,1,19,0,6,0,2,40,35.6,45,17,45,93,138
3/26/2011,1,20,0,6,0,2,40,35.6,45,17,18,67,85
3/26/2011,1,21,0,6,0,2,38.3,33.8,44,13,15,36,51
3/26/2011,1,22,0,6,0,2,40,35.6,41,15,17,46,63
3/26/2011,1,23,0,6,0,2,38.3,32,44,19,10,31,41
3/27/2011,1,0,0,0,0,2,38.3,33.8,41,11,5,26,31
3/27/2011,1,1,0,0,0,2,36.6,30.2,52,13,3,17,20
3/27/2011,1,2,0,0,0,3,34.9,30.2,55,13,6,15,21
3/27/2011,1,3,0,0,0,3,33.1,26.6,69,15,0,14,14
3/27/2011,1,4,0,0,0,3,31.4,26.6,74,11,1,5,6
3/27/2011,1,6,0,0,0,3,29.7,24.8,86,9,0,2,2
3/27/2011,1,7,0,0,0,3,29.7,23,86,11,0,7,7
3/27/2011,1,8,0,0,0,1,33.1,26.6,69,15,6,8,14
3/27/2011,1,9,0,0,0,1,34.9,30.2,55,9,17,37,54
3/27/2011,1,10,0,0,0,2,34.9,28.4,55,15,27,59,86
3/27/2011,1,11,0,0,0,2,36.6,32,48,11,23,85,108
3/27/2011,1,12,0,0,0,2,38.3,33.8,44,15,43,120,163
3/27/2011,1,13,0,0,0,1,41.8,37.4,39,15,47,100,147
3/27/2011,1,14,0,0,0,1,43.5,41,36,11,61,103,164
3/27/2011,1,15,0,0,0,1,43.5,39.2,36,19,61,111,172
3/27/2011,1,16,0,0,0,1,45.2,42.8,34,0,45,98,143
3/27/2011,1,17,0,0,0,1,43.5,39.2,31,17,50,109,159
3/27/2011,1,18,0,0,0,1,41.8,37.4,33,13,32,105,137
3/27/2011,1,19,0,0,0,1,41.8,37.4,31,15,23,80,103
3/27/2011,1,20,0,0,0,1,40,35.6,36,11,7,50,57
3/27/2011,1,21,0,0,0,1,38.3,33.8,41,11,7,29,36
3/27/2011,1,22,0,0,0,1,38.3,33.8,41,11,5,25,30
3/27/2011,1,23,0,0,0,1,38.3,33.8,44,13,3,16,19
3/28/2011,1,0,0,1,1,1,34.9,30.2,55,13,1,11,12
3/28/2011,1,1,0,1,1,1,34.9,30.2,44,13,2,4,6
3/28/2011,1,2,0,1,1,1,34.9,30.2,44,11,0,5,5
3/28/2011,1,3,0,1,1,1,34.9,30.2,44,11,0,2,2
3/28/2011,1,5,0,1,1,1,31.4,24.8,43,13,0,8,8
3/28/2011,1,6,0,1,1,1,31.4,23,34,19,0,40,40
3/28/2011,1,7,0,1,1,1,33.1,24.8,32,22,6,104,110
3/28/2011,1,8,0,1,1,1,33.1,26.6,34,15,15,239,254
3/28/2011,1,9,0,1,1,2,34.9,28.4,32,15,12,109,121
3/28/2011,1,10,0,1,1,1,36.6,30.2,30,13,22,47,69
3/28/2011,1,11,0,1,1,2,38.3,32,30,19,18,39,57
3/28/2011,1,12,0,1,1,2,38.3,35.6,25,0,8,71,79
3/28/2011,1,13,0,1,1,2,41.8,37.4,24,15,14,69,83
3/28/2011,1,14,0,1,1,1,43.5,39.2,22,15,15,65,80
3/28/2011,1,15,0,1,1,1,43.5,39.2,24,19,19,53,72
3/28/2011,1,16,0,1,1,1,45.2,41,23,15,15,117,132
3/28/2011,1,17,0,1,1,1,45.2,39.2,23,20,25,227,252
3/28/2011,1,18,0,1,1,1,43.5,39.2,21,19,21,220,241
3/28/2011,1,19,0,1,1,1,41.8,39.2,22,9,17,156,173
3/28/2011,1,20,0,1,1,1,43.5,42.8,22,7,5,107,112
3/28/2011,1,21,0,1,1,1,43.5,42.8,21,9,6,55,61
3/28/2011,1,22,0,1,1,1,41.8,37.4,22,15,0,40,40
3/28/2011,1,23,0,1,1,1,40,33.8,24,20,1,18,19
3/29/2011,1,0,0,2,1,1,38.3,30.2,28,22,1,15,16
3/29/2011,1,1,0,2,1,1,36.6,28.4,32,20,0,4,4
3/29/2011,1,2,0,2,1,1,36.6,28.4,32,20,0,3,3
3/29/2011,1,3,0,2,1,1,36.6,28.4,32,20,2,1,3
3/29/2011,1,4,0,2,1,1,33.1,28.4,44,11,1,1,2
3/29/2011,1,5,0,2,1,1,34.9,28.4,37,17,0,8,8
3/29/2011,1,6,0,2,1,1,34.9,28.4,41,20,4,46,50
3/29/2011,1,7,0,2,1,1,34.9,26.6,41,24,5,128,133
3/29/2011,1,8,0,2,1,1,36.6,28.4,35,24,19,268,287
3/29/2011,1,9,0,2,1,1,40,33.8,28,26,16,156,172
3/29/2011,1,10,0,2,1,1,41.8,35.6,24,20,13,46,59
3/29/2011,1,11,0,2,1,2,45.2,39.2,25,26,18,63,81
3/29/2011,1,12,0,2,1,1,45.2,42.8,25,11,29,77,106
3/29/2011,1,13,0,2,1,1,45.2,39.2,25,20,24,80,104
3/29/2011,1,14,0,2,1,1,47,42.8,25,17,20,66,86
3/29/2011,1,15,0,2,1,1,48.7,50,25,15,22,65,87
3/29/2011,1,16,0,2,1,1,48.7,50,22,11,12,124,136
3/29/2011,1,17,0,2,1,1,50.4,51.8,20,9,34,265,299
3/29/2011,1,18,0,2,1,1,47,46.4,21,6,42,252,294
3/29/2011,1,19,0,2,1,1,45.2,42.8,23,13,20,170,190
3/29/2011,1,20,0,2,1,1,47,46.4,21,6,13,119,132
3/29/2011,1,21,0,2,1,1,45.2,46.4,42,0,8,75,83
3/29/2011,1,22,0,2,1,1,45.2,46.4,49,0,6,49,55
3/29/2011,1,23,0,2,1,2,43.5,42.8,57,7,8,27,35
3/30/2011,1,0,0,3,1,2,43.5,44.6,57,0,3,8,11
3/30/2011,1,1,0,3,1,1,43.5,44.6,39,0,1,9,10
3/30/2011,1,2,0,3,1,2,43.5,44.6,57,0,0,4,4
3/30/2011,1,3,0,3,1,2,43.5,44.6,49,0,0,4,4
3/30/2011,1,4,0,3,1,2,43.5,44.6,57,0,1,0,1
3/30/2011,1,5,0,3,1,2,41.8,37.4,56,13,0,7,7
3/30/2011,1,6,0,3,1,2,41.8,39.2,49,9,4,44,48
3/30/2011,1,7,0,3,1,2,43.5,42.8,45,7,8,128,136
3/30/2011,1,8,0,3,1,2,43.5,41,49,11,16,247,263
3/30/2011,1,9,0,3,1,2,43.5,39.2,45,15,7,147,154
3/30/2011,1,10,0,3,1,2,45.2,41,46,15,13,51,64
3/30/2011,1,11,0,3,1,2,45.2,41,46,17,26,64,90
3/30/2011,1,12,0,3,1,2,45.2,42.8,46,11,15,65,80
3/30/2011,1,13,0,3,1,2,47,44.6,46,15,14,84,98
3/30/2011,1,14,0,3,1,2,47,42.8,46,20,16,64,80
3/30/2011,1,15,0,3,1,3,40,33.8,81,20,14,56,70
3/30/2011,1,16,0,3,1,3,40,35.6,87,17,0,36,36
3/30/2011,1,17,0,3,1,3,38.3,35.6,93,7,11,105,116
3/30/2011,1,18,0,3,1,2,38.3,33.8,93,15,6,79,85
3/30/2011,1,19,0,3,1,2,38.3,33.8,93,15,5,67,72
3/30/2011,1,20,0,3,1,3,36.6,28.4,93,20,4,40,44
3/30/2011,1,21,0,3,1,2,36.6,30.2,93,17,0,27,27
3/30/2011,1,22,0,3,1,3,36.6,30.2,93,15,3,21,24
3/30/2011,1,23,0,3,1,3,36.6,28.4,93,19,1,11,12
3/31/2011,1,0,0,4,1,3,36.6,30.2,93,15,0,3,3
3/31/2011,1,1,0,4,1,3,36.6,30.2,93,13,1,4,5
3/31/2011,1,2,0,4,1,3,36.6,30.2,93,13,0,5,5
3/31/2011,1,3,0,4,1,3,36.6,30.2,93,15,0,1,1
3/31/2011,1,4,0,4,1,3,36.6,30.2,93,17,0,2,2
3/31/2011,1,5,0,4,1,3,36.6,30.2,93,15,0,8,8
3/31/2011,1,6,0,4,1,3,36.6,28.4,93,20,2,34,36
3/31/2011,1,7,0,4,1,3,36.6,30.2,93,17,5,87,92
3/31/2011,1,8,0,4,1,2,36.6,30.2,100,17,7,185,192
3/31/2011,1,9,0,4,1,3,38.3,32,93,17,6,126,132
3/31/2011,1,10,0,4,1,3,38.3,32,93,17,15,54,69
3/31/2011,1,11,0,4,1,3,40,35.6,93,13,6,52,58
3/31/2011,1,12,0,4,1,3,40,35.6,93,13,17,73,90
3/31/2011,1,13,0,4,1,3,41.8,39.2,87,9,13,55,68
3/31/2011,1,14,0,4,1,3,41.8,39.2,87,9,27,49,76
3/31/2011,1,15,0,4,1,3,41.8,35.6,87,20,4,61,65
3/31/2011,1,16,0,4,1,2,41.8,37.4,87,17,13,72,85
3/31/2011,1,17,0,4,1,2,41.8,37.4,87,17,15,153,168
3/31/2011,1,18,0,4,1,2,41.8,39.2,87,9,12,165,177
3/31/2011,1,19,0,4,1,2,41.8,39.2,87,9,12,118,130
3/31/2011,1,20,0,4,1,3,40,33.8,93,19,6,79,85
3/31/2011,1,21,0,4,1,2,40,35.6,93,11,7,53,60
3/31/2011,1,22,0,4,1,3,40,35.6,93,17,7,44,51
3/31/2011,1,23,0,4,1,3,38.3,33.8,100,11,4,23,27
4/1/2011,1,0,0,5,1,3,38.3,33.8,100,11,0,6,6
4/1/2011,1,1,0,5,1,3,38.3,33.8,100,11,0,4,4
4/1/2011,1,2,0,5,1,3,38.3,33.8,93,13,0,7,7
4/1/2011,1,3,0,5,1,2,36.6,30.2,93,17,0,4,4
4/1/2011,1,4,0,5,1,2,36.6,30.2,93,17,0,3,3
4/1/2011,1,5,0,5,1,3,36.6,30.2,93,15,1,11,12
4/1/2011,1,6,0,5,1,3,36.6,30.2,93,15,2,26,28
4/1/2011,1,7,0,5,1,3,36.6,32,93,0,4,91,95
4/1/2011,1,8,0,5,1,2,38.3,32,87,17,8,198,206
4/1/2011,1,9,0,5,1,1,43.5,37.4,70,24,11,162,173
4/1/2011,1,10,0,5,1,1,43.5,39.2,66,19,12,63,75
4/1/2011,1,11,0,5,1,1,43.5,37.4,61,24,17,72,89
4/1/2011,1,12,0,5,1,1,45.2,39.2,53,24,15,80,95
4/1/2011,1,13,0,5,1,1,47,42.8,50,24,18,92,110
4/1/2011,1,14,0,5,1,2,47,42.8,46,24,26,61,87
4/1/2011,1,15,0,5,1,1,45.2,39.2,46,28,30,81,111
4/1/2011,1,16,0,5,1,1,45.2,39.2,46,28,42,125,167
4/1/2011,1,17,0,5,1,1,45.2,39.2,46,22,36,245,281
4/1/2011,1,18,0,5,1,1,45.2,39.2,46,22,36,205,241
4/1/2011,1,19,0,5,1,1,45.2,39.2,49,22,16,120,136
4/1/2011,1,20,0,5,1,1,43.5,41,53,13,2,75,77
4/1/2011,1,21,0,5,1,1,43.5,42.8,53,9,9,84,93
4/1/2011,1,22,0,5,1,1,41.8,39.2,56,11,10,64,74
4/1/2011,1,23,0,5,1,1,41.8,41,61,6,12,41,53
4/2/2011,1,0,0,6,0,2,41.8,42.8,61,0,3,29,32
4/2/2011,1,1,0,6,0,1,38.3,35.6,65,9,4,28,32
4/2/2011,1,2,0,6,0,1,36.6,32,75,9,1,20,21
4/2/2011,1,3,0,6,0,1,36.6,32,70,11,1,8,9
4/2/2011,1,4,0,6,0,1,36.6,32,70,11,0,5,5
4/2/2011,1,5,0,6,0,2,36.6,32,75,11,1,4,5
4/2/2011,1,6,0,6,0,1,38.3,35.6,70,7,5,7,12
4/2/2011,1,7,0,6,0,2,38.3,35.6,70,7,2,16,18
4/2/2011,1,8,0,6,0,1,41.8,41,70,7,10,45,55
4/2/2011,1,9,0,6,0,2,45.2,44.6,66,7,22,65,87
4/2/2011,1,10,0,6,0,2,47,44.6,57,11,41,113,154
4/2/2011,1,11,0,6,0,2,50.4,51.8,47,11,72,126,198
4/2/2011,1,12,0,6,0,3,43.5,42.8,81,9,84,100,184
4/2/2011,1,13,0,6,0,1,45.2,42.8,81,9,56,81,137
4/2/2011,1,14,0,6,0,3,43.5,39.2,76,22,97,93,190
4/2/2011,1,15,0,6,0,3,45.2,39.2,76,26,72,64,136
4/2/2011,1,16,0,6,0,1,48.7,50,62,22,111,85,196
4/2/2011,1,17,0,6,0,1,48.7,50,54,24,89,95,184
4/2/2011,1,18,0,6,0,1,48.7,50,54,13,69,110,179
4/2/2011,1,19,0,6,0,1,47,42.8,53,24,71,77,148
4/2/2011,1,20,0,6,0,1,45.2,41,53,19,29,56,85
4/2/2011,1,21,0,6,0,1,43.5,39.2,61,17,24,53,77
4/2/2011,1,22,0,6,0,1,43.5,39.2,61,20,14,41,55
4/2/2011,1,23,0,6,0,1,43.5,41,61,11,20,33,53
4/3/2011,1,0,0,0,0,1,41.8,37.4,65,13,8,31,39
4/3/2011,1,1,0,0,0,1,41.8,41,61,7,8,26,34
4/3/2011,1,2,0,0,0,1,38.3,35.6,70,9,5,19,24
4/3/2011,1,3,0,0,0,1,41.8,42.8,61,0,3,8,11
4/3/2011,1,4,0,0,0,1,40,39.2,70,6,3,0,3
4/3/2011,1,5,0,0,0,1,40,35.6,65,15,1,4,5
4/3/2011,1,6,0,0,0,1,40,35.6,65,13,10,23,33
4/3/2011,1,7,0,0,0,1,43.5,39.2,57,15,13,20,33
4/3/2011,1,8,0,0,0,1,45.2,42.8,57,11,18,44,62
4/3/2011,1,9,0,0,0,1,47,41,50,33,68,74,142
4/3/2011,1,10,0,0,0,1,50.4,51.8,43,28,111,104,215
4/3/2011,1,11,0,0,0,1,52.1,53.6,41,17,139,104,243
4/3/2011,1,12,0,0,0,1,53.9,55.4,38,19,166,147,313
4/3/2011,1,13,0,0,0,1,53.9,55.4,33,20,219,148,367
4/3/2011,1,14,0,0,0,1,55.6,57.2,31,9,240,109,349
4/3/2011,1,15,0,0,0,2,55.6,57.2,33,0,174,118,292
4/3/2011,1,16,0,0,0,2,55.6,57.2,31,13,147,156,303
4/3/2011,1,17,0,0,0,2,55.6,57.2,28,9,148,126,274
4/3/2011,1,18,0,0,0,2,55.6,57.2,31,0,71,101,172
4/3/2011,1,19,0,0,0,2,52.1,53.6,44,13,51,93,144
4/3/2011,1,20,0,0,0,3,52.1,53.6,41,15,24,55,79
4/3/2011,1,21,0,0,0,2,52.1,53.6,44,15,8,37,45
4/3/2011,1,22,0,0,0,1,50.4,51.8,43,7,7,29,36
4/3/2011,1,23,0,0,0,1,50.4,51.8,50,6,9,22,31
4/4/2011,1,0,0,1,1,1,50.4,51.8,50,15,1,5,6
4/4/2011,1,1,0,1,1,1,50.4,51.8,56,24,7,4,11
4/4/2011,1,2,0,1,1,1,48.7,50,66,17,1,1,2
4/4/2011,1,3,0,1,1,1,48.7,50,66,19,1,0,1
4/4/2011,1,4,0,1,1,1,48.7,50,71,20,1,1,2
4/4/2011,1,5,0,1,1,1,50.4,51.8,62,17,0,7,7
4/4/2011,1,6,0,1,1,1,52.1,53.6,58,19,3,43,46
4/4/2011,1,7,0,1,1,2,53.9,55.4,54,17,7,150,157
4/4/2011,1,8,0,1,1,2,55.6,57.2,55,20,31,308,339
4/4/2011,1,9,0,1,1,2,59,60.8,51,26,24,134,158
4/4/2011,1,10,0,1,1,2,62.5,64.4,45,24,35,55,90
4/4/2011,1,11,0,1,1,1,67.7,77,40,26,58,66,124
4/4/2011,1,12,0,1,1,1,71.1,77,36,31,59,98,157
4/4/2011,1,13,0,1,1,1,74.6,78.8,34,22,47,92,139
4/4/2011,1,14,0,1,1,2,79.8,80.6,27,33,47,76,123
4/4/2011,1,15,0,1,1,1,81.5,82.4,23,37,47,96,143
4/4/2011,1,16,0,1,1,1,81.5,80.6,22,35,59,130,189
4/4/2011,1,17,0,1,1,1,79.8,80.6,23,41,83,283,366
4/4/2011,1,18,0,1,1,2,78,78.8,23,33,78,308,386
4/4/2011,1,19,0,1,1,1,76.3,78.8,24,31,51,227,278
4/4/2011,1,20,0,1,1,2,76.3,78.8,24,37,40,133,173
4/4/2011,1,21,0,1,1,2,76.3,78.8,30,30,19,76,95
4/4/2011,1,22,0,1,1,2,74.6,78.8,36,31,17,58,75
